Name,YearPublished,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,InterestScore,NumWeightVotes,log_NumWeightVotes,PlaytimeComAvg,NumUserRatings,log_NumUserRatings,NumAlternates,NumAlternates_log,NumExpansions,NumExpansions_log,NumImplementations,NumImplementations_log,IsReimplementation,Kickstarted,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens,Rating,InterestScore_log
Galopp Royal,1995,1.6471,3,6,6.0,136.0,17,2.8903717578961645,45.0,228,5.43372200355424,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.919980925828125
Green: The Golf Card Game,2015,1.8,2,4,10.0,47.666666666666664,5,1.791759469228055,32.5,57,4.060443010546419,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.884994333040227
Calavera,2019,1.0769,2,4,8.0,354.0,13,2.6390573296152584,20.0,474,6.163314804034641,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.872117789475416
Age of Reason,2011,3.6429,3,7,11.2,134.0,14,2.70805020110221,150.0,91,4.5217885770490405,1,0.6931471805599453,0,0.0,1,0.6931471805599453,1,0,0,1,0,0,0,0,0,0,2,4.90527477843843
Kamakura,2011,1.3333,2,4,8.0,28.666666666666668,3,1.3862943611198906,5.0,31,3.4657359027997265,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,3.39002408106403
The Stock Market Game,1970,2.0769,1,12,11.0,244.33333333333334,26,3.295836866004329,60.0,195,5.278114659230517,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1,0,0,0,0,1,5.502617830060767
Bayonets & Tomahawks,2021,3.3125,2,4,14.0,435.3333333333333,16,2.833213344056216,360.0,229,5.438079308923196,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,6.07840647724179
Oasis,2004,2.3168,3,5,9.77777777777778,967.3333333333334,262,5.572154032177765,60.0,2173,7.684324067681155,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,2,6.875576380617902
Historia,2014,3.1032,1,6,12.22222222222222,1220.3333333333333,155,5.049856007249537,120.0,2286,7.734996194022781,1,0.6931471805599453,6,1.9459101490553132,0,0.0,0,1,0,1,0,0,0,0,0,0,2,7.1076984371259115
Cuckooo!,2017,1.5,3,5,10.0,48.666666666666664,2,1.0986122886681098,27.5,73,4.30406509320417,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.905334017277349
The Hollywood! Card Game,2005,1.3061,3,4,10.0,182.0,49,3.912023005428146,15.0,341,5.834810737062605,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,5.209486152841421
Blood & Steel,1999,2.1818,2,2,14.0,82.66666666666667,11,2.4849066497880004,135.0,61,4.127134385045092,2,1.0986122886681098,3,1.3862943611198906,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.426840650463674
Shark Bite,2017,2.0,2,4,10.0,57.666666666666664,0,0.0,9.0,47,3.871201010907891,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.071871706370042
Marvel Dice Masters: Iron Man and War Machine Starter Set,2017,2.0,2,2,10.0,140.0,0,0.0,37.5,104,4.653960350157523,0,0.0,28,3.367295829986474,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.948759890378168
Far Space Foundry,2015,2.7222,1,4,12.0,404.3333333333333,18,2.9444389791664403,80.0,409,6.016157159698354,0,0.0,3,1.3862943611198906,0,0.0,0,1,0,1,0,0,0,0,0,0,2,6.004709773858003
Za Dan,2009,1.3333,5,8,8.0,17.666666666666668,6,1.9459101490553132,20.0,41,3.7376696182833684,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,2.9267394020670396
Tessen,2013,1.1875,2,2,8.0,233.66666666666666,16,2.833213344056216,15.0,239,5.480638923341991,1,0.6931471805599453,2,1.0986122886681098,0,0.0,0,1,0,0,0,0,0,0,0,0,2,5.458166067489933
Viva Pamplona!,1992,1.38,2,6,8.0,174.66666666666666,50,3.9318256327243257,45.0,413,6.025865973825314,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,5.168588259873252
Sluff Off!,2003,1.8578,3,5,9.333333333333334,1404.6666666666667,211,5.356586274672012,30.0,2322,7.750614732770409,7,2.0794415416798357,1,0.6931471805599453,0,0.0,0,0,0,0,0,1,0,0,0,0,2,7.24826696507845
I Love Portugal,2016,2.0,2,5,10.0,31.666666666666668,3,1.3862943611198906,45.0,42,3.7612001156935624,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.4863551900024623
Lightseekers,2017,2.5,2,99,8.0,124.0,4,1.6094379124341003,15.0,183,5.214935757608986,0,0.0,1,0.6931471805599453,0,0.0,0,1,0,0,0,0,0,0,0,0,2,4.8283137373023015
Baron Voodoo,2019,2.5714,2,4,12.0,154.33333333333334,7,2.0794415416798357,45.0,137,4.927253685157205,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.045573345457536
Gruff,2015,3.0,2,4,10.0,370.6666666666667,8,2.1972245773362196,30.0,343,5.840641657373398,0,0.0,3,1.3862943611198906,0,0.0,0,1,0,0,0,0,1,0,0,0,2,5.917997395226109
Dragon Master,2004,1.2667,2,2,6.8,215.66666666666666,15,2.772588722239781,12.5,227,5.429345628954441,1,0.6931471805599453,0,0.0,2,1.0986122886681098,0,0,0,0,0,0,0,1,0,0,2,5.378360074221573
Breaking Point,1976,1.0909,2,4,4.630681818181818,33.0,0,0.0,20.0,35,3.58351893845611,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,3.5263605246161616
Munchkin Spell Skool,2017,2.0,3,4,8.0,145.33333333333334,1,0.6931471805599453,37.5,56,4.04305126783455,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.9858871244070615
"Schnapp, Land, Fluss!",2002,1.0,2,6,10.0,42.333333333333336,1,0.6931471805599453,15.0,40,3.713572066704308,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.7689221617874726
"First Battle of Britain: The Air War Over England, 1917-18",2009,2.5,2,2,14.0,105.33333333333333,4,1.6094379124341003,240.0,40,3.713572066704308,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.666578814116735
Gang of Four,1990,1.8689,3,4,9.0,1430.3333333333333,206,5.332718793265369,40.0,2311,7.7458682297922685,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,7.2663616897706165
Survive: Escape from Atlantis!,2010,1.6667,2,4,8.0,174.0,3,1.3862943611198906,52.5,135,4.912654885736052,0,0.0,2,1.0986122886681098,2,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,3,5.1647859739235145
Ein Arsch kommt selten allein,2001,1.0,2,4,10.0,65.33333333333333,3,1.3862943611198906,30.0,75,4.330733340286331,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.194692536056382
La Stanza,2019,2.9545,2,4,10.0,347.0,22,3.1354942159291497,75.0,352,5.8664680569332965,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,5.8522024797744745
Q•bitz Extreme,2012,1.6667,2,4,8.0,54.0,3,1.3862943611198906,22.5,34,3.5553480614894135,1,0.6931471805599453,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,2,4.007333185232471
Les Nettoyeurs,2009,1.6471,1,2,14.0,58.333333333333336,17,2.8903717578961645,90.0,35,3.58351893845611,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.083171261623976
Saganami Island Tactical Simulator,2005,4.3871,2,8,14.0,130.66666666666666,31,3.4657359027997265,120.0,97,4.584967478670572,1,0.6931471805599453,2,1.0986122886681098,1,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,2,4.880273476233012
Narwhal Free for All,2019,2.0,2,4,10.0,39.666666666666664,0,0.0,15.0,34,3.5553480614894135,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.7054087560651467
Naruto Shippuden: The Board Game,2016,2.1667,2,6,11.0,118.33333333333333,6,1.9459101490553132,60.0,111,4.718498871295094,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.78192069773259
Monopoly: Klingon Edition,2011,3.0,2,6,10.0,53.666666666666664,3,1.3862943611198906,37.5,30,3.4339872044851463,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.001254139156089
Saboteur: The Lost Mines,2018,2.1818,3,9,8.4,612.3333333333334,11,2.4849066497880004,45.0,534,6.282266746896006,12,2.5649493574615367,0,0.0,1,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,2,6.418908561934922
"Machi Koro: Bright Lights, Big City",2016,1.9286,2,5,8.0,2175.6666666666665,28,3.367295829986474,30.0,2374,7.772752716468742,1,0.6931471805599453,0,0.0,1,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,2,7.685549933602367
Edge of Humanity,2017,2.8,2,5,10.0,223.66666666666666,5,1.791759469228055,37.5,215,5.375278407684165,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.414617822244197
Dragoborne: Rise to Supremacy,2017,2.0,2,2,10.0,27.666666666666668,0,0.0,37.5,30,3.4339872044851463,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,3.355735007585398
Ants in the Pants,1969,1.0645,2,4,3.333333333333333,162.66666666666666,31,3.4657359027997265,10.0,313,5.749392985908253,6,1.9459101490553132,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,5.097831839126411
Nights of Fire: Battle for Budapest,2019,3.1667,1,3,16.0,324.0,12,2.5649493574615367,75.0,122,4.812184355372417,0,0.0,2,1.0986122886681098,0,0.0,0,1,0,0,1,0,0,0,0,0,3,5.783825182329737
Freedom: The Underground Railroad,2012,2.9026,1,4,12.0,3254.0,195,5.278114659230517,90.0,4024,8.300280189852664,3,1.3862943611198906,1,0.6931471805599453,0,0.0,0,1,1,1,0,0,0,0,0,0,3,8.08794755464267
Crime Zoom: A Bird of Ill Omen,2020,2.0,1,6,10.0,64.66666666666667,0,0.0,60.0,33,3.5263605246161616,5,1.791759469228055,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.1845914400698785
Allegiance: A Realm Divided,2015,2.95,2,4,10.285714285714286,278.0,20,3.044522437723423,45.0,314,5.752572638825633,0,0.0,0,0.0,0,0.0,0,1,0,1,0,0,0,0,0,0,3,5.631211781821365
San Juan (Second Edition),2014,2.0755,2,4,10.0,3755.0,159,5.075173815233827,52.5,6298,8.74814616962193,6,1.9459101490553132,0,0.0,3,1.3862943611198906,1,0,0,1,0,0,0,0,0,0,3,8.231109840328154
Back to the Future: Back in Time,2020,2.3171,2,4,8.571428571428571,1854.3333333333333,41,3.7376696182833684,50.0,1567,7.357556200910353,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,3,7.525819653417726
The Acts,2018,2.0,2,4,10.0,77.0,3,1.3862943611198906,75.0,59,4.0943445622221,0,0.0,2,1.0986122886681098,0,0.0,0,1,0,0,0,0,0,0,0,0,3,4.356708826689592
Wonder Woman: Challenge of the Amazons,2020,2.2308,2,5,9.0,587.0,13,2.6390573296152584,52.5,407,6.0112671744041615,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,3,6.376726947898627
Philosophia: Floating World,2021,3.1111,1,6,12.0,165.0,9,2.302585092994046,60.0,68,4.23410650459726,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,3,5.111987788356544
Tournament of Towers,2018,1.5,2,4,5.0,50.666666666666664,4,1.6094379124341003,20.0,62,4.143134726391533,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,3.9448128282511368
Car Wars (Fifth Edition),2002,2.4545,2,2,12.666666666666668,173.33333333333334,22,3.1354942159291497,60.0,227,5.429345628954441,0,0.0,11,2.4849066497880004,2,1.0986122886681098,1,0,1,0,1,0,0,0,0,0,1,5.160969175396813
Uchronia,2012,2.7273,2,5,12.5,804.3333333333334,77,4.356708826689592,52.5,1200,7.0909098220799835,1,0.6931471805599453,1,0.6931471805599453,1,0.6931471805599453,1,0,0,1,0,0,0,0,0,0,2,6.691256270386596
Twenty One,2017,1.0,2,6,6.4,451.0,11,2.4849066497880004,15.0,670,6.508769136971682,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,6.113682179832232
Champs de Bataille IV: Asie,2003,2.3636,2,2,12.0,74.66666666666667,11,2.4849066497880004,45.0,35,3.58351893845611,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.326337728813293
Attacktix Battle Figure Game Marvel Superheroes,2006,1.1818,2,2,5.0,39.666666666666664,11,2.4849066497880004,10.0,74,4.31748811353631,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,2,3.7054087560651467
Cards Against Downtime,2017,1.0,3,99,10.0,77.66666666666667,2,1.0986122886681098,45.0,38,3.6635616461296463,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.3652195163575005
Micropul,2004,1.9091,1,2,8.4,509.3333333333333,110,4.709530201312334,30.0,788,6.670766320845874,0,0.0,0,0.0,1,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,2,6.235064106989574
Monopoly: Moscow,1996,1.3333,2,6,8.0,20.0,3,1.3862943611198906,120.0,58,4.07753744390572,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.044522437723423
Top Secret,1985,1.4615,2,4,10.0,165.66666666666666,13,2.6390573296152584,60.0,169,5.135798437050262,0,0.0,0,0.0,2,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,1,5.115995809754082
ONUS! Rome Vs Carthage,2014,2.8,1,4,11.77777777777778,298.3333333333333,25,3.258096538021482,60.0,293,5.683579767338681,1,0.6931471805599453,3,1.3862943611198906,0,0.0,0,1,0,0,1,0,0,0,0,0,3,5.70155777963409
Myst,1998,1.75,2,6,10.0,93.66666666666667,4,1.6094379124341003,30.0,74,4.31748811353631,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.550361949493096
Villa Paletti,2001,1.1582,2,4,5.882352941176471,1999.0,335,5.817111159963204,30.0,4091,8.316789127071518,0,0.0,0,0.0,1,0.6931471805599453,0,0,0,0,0,1,0,0,0,0,2,7.600902459542082
Kaivai,2005,3.7222,3,4,12.5,299.6666666666667,54,4.007333185232471,120.0,402,5.998936561946683,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,1,0,0,0,0,0,0,2,5.706002231394514
Paul Koenig's Market Garden: Arnhem Bridge,2011,2.0,2,2,10.0,85.66666666666667,16,2.833213344056216,50.0,50,3.9318256327243257,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.4620693423474185
Best Treehouse Ever,2015,1.3704,2,4,5.789473684210527,1231.3333333333333,54,4.007333185232471,20.0,1798,7.4949862339505335,3,1.3862943611198906,1,0.6931471805599453,0,0.0,0,1,0,0,0,1,0,0,0,0,2,7.116664670268523
Galaxy of Trian,2014,2.55,2,4,11.0,381.3333333333333,40,3.713572066704308,45.0,487,6.1903154058531475,0,0.0,4,1.6094379124341003,1,0.6931471805599453,0,1,0,1,0,0,0,0,0,0,2,5.946292828461261
The Name of the Rose,2008,2.3833,2,5,9.142857142857142,928.3333333333334,120,4.795790545596741,75.0,1512,7.321849713788356,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,6.834467483212305
Black Stories 3,2006,1.2632,2,15,12.0,418.0,19,2.995732273553991,45.0,457,6.126869184114185,9,2.302585092994046,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,6.037870919922137
Panzer Battles: 11th Panzer on the Chir River,2016,2.75,2,4,14.0,267.3333333333333,8,2.1972245773362196,360.0,151,5.0238805208462765,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,5.592229988750454
Expedition,1996,1.976,2,6,9.428571428571429,548.3333333333334,125,4.836281906951478,90.0,1109,7.01211529430638,3,1.3862943611198906,0,0.0,2,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,2,6.3087054218013074
Dawn: Rise of the Occulites,2014,2.7143,2,4,8.0,104.66666666666667,7,2.0794415416798357,60.0,62,4.143134726391533,0,0.0,3,1.3862943611198906,0,0.0,0,1,0,0,0,0,0,0,0,0,3,4.660289485209171
House of Spirits,2010,1.8333,2,4,16.0,49.666666666666664,6,1.9459101490553132,30.0,46,3.8501476017100584,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.9252682321781664
Warfighter Shadow War: The Modern Night Combat Card Game,2019,3.8333,1,6,14.0,153.0,6,1.9459101490553132,60.0,92,4.532599493153256,0,0.0,18,2.9444389791664403,0,0.0,0,1,0,0,1,0,0,0,0,0,3,5.0369526024136295
Monkeyland,2011,1.0909,2,5,5.0,28.666666666666668,11,2.4849066497880004,15.0,54,4.007333185232471,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,3.39002408106403
Bitcoin Hackers,2018,1.5,3,6,8.0,39.333333333333336,4,1.6094379124341003,35.0,99,4.605170185988092,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.6971782569286313
Love Letter,2012,1.1916,2,4,7.786729857819905,33880.666666666664,2636,7.877397186353287,20.0,59080,10.98666466270383,23,3.1780538303479458,2,1.0986122886681098,15,2.772588722239781,0,0,0,0,0,1,0,0,0,0,3,10.430629340787055
Monster Baby Rescue!,2019,1.5,2,5,6.0,145.33333333333334,4,1.6094379124341003,30.0,201,5.308267697401205,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.9858871244070615
Nightfall: Martial Law,2011,2.7358,2,5,12.8,801.6666666666666,53,3.9889840465642745,45.0,880,6.78105762593618,1,0.6931471805599453,15,2.772588722239781,0,0.0,0,0,0,1,0,0,0,0,0,0,2,6.687939517760602
Alkemy,2008,2.375,2,2,12.0,47.333333333333336,8,2.1972245773362196,52.5,49,3.912023005428146,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,0,0,0,0,0,0,0,3,3.8781214537524646
The Other Hat Trick,2013,1.0,3,3,7.0,42.666666666666664,6,1.9459101490553132,10.0,43,3.784189633918261,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.7765850345330416
Tank Battle,1975,1.6905,2,2,9.428571428571429,360.3333333333333,42,3.7612001156935624,30.0,445,6.100318952020064,4,1.6094379124341003,0,0.0,1,0.6931471805599453,0,0,0,0,1,1,0,0,0,0,1,5.889800893331482
Desert Steel,1989,3.05,2,2,11.0,147.33333333333334,20,3.044522437723423,240.0,113,4.736198448394496,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.99946199349813
Bowling for Zombies!!!,2013,1.0,2,5,10.0,95.66666666666667,1,0.6931471805599453,15.0,46,3.8501476017100584,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.5712686343124105
Aliens: This Time It's War,2010,1.8333,2,2,16.0,210.66666666666666,24,3.2188758248682006,45.0,202,5.313205979041787,1,0.6931471805599453,0,0.0,1,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,3,5.355012710224582
The Million Pound Drop,2010,1.25,2,4,10.0,57.666666666666664,4,1.6094379124341003,37.5,95,4.564348191467836,8,2.1972245773362196,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.071871706370042
Fearsome Floors,2003,1.8238,2,7,8.478260869565217,3237.3333333333335,664,6.499787040655854,60.0,7764,8.957381735582787,6,1.9459101490553132,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,8.082814073143432
Gyges,1985,2.4545,2,2,8.0,209.0,22,3.1354942159291497,15.0,387,5.961005339623274,1,0.6931471805599453,0,0.0,1,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,2,5.3471075307174685
Cloud 9,1999,1.1533,3,6,6.307692307692308,847.6666666666666,261,5.568344503761097,25.0,2222,7.706612913964197,0,0.0,0,0.0,1,0.6931471805599453,0,0,0,0,0,1,0,0,0,0,2,6.743666490449242
12 Days,2011,1.2131,3,5,6.0,1098.3333333333333,61,4.127134385045092,15.0,1336,7.198183577101943,0,0.0,0,0.0,0,0.0,0,1,0,0,0,1,0,0,0,0,2,7.002459214451434
Paupers' Ladder,2019,2.5,2,4,8.0,92.33333333333333,2,1.0986122886681098,75.0,121,4.804021044733257,0,0.0,6,1.9459101490553132,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.53617731450114
Piraten kapern,2012,1.0946,2,5,6.388888888888889,884.6666666666666,74,4.31748811353631,30.0,1539,7.3395376954076745,9,2.302585092994046,1,0.6931471805599453,0,0.0,0,0,0,0,0,1,0,0,0,0,2,6.786340657091704
Holy Roman Empire: The Thirty-Years War,2015,3.8571,2,6,14.0,91.0,7,2.0794415416798357,180.0,52,3.970291913552122,0,0.0,2,1.0986122886681098,1,0.6931471805599453,1,1,0,0,1,0,0,0,0,0,2,4.5217885770490405
Claustrophobia 1643,2019,2.6098,2,2,11.11111111111111,1588.6666666666667,41,3.7376696182833684,67.5,1256,7.136483208590247,0,0.0,1,0.6931471805599453,1,0.6931471805599453,1,1,1,0,0,0,0,0,0,0,3,7.371279629630115
Shitenno,2011,2.7576,2,4,12.0,255.33333333333334,33,3.5263605246161616,60.0,425,6.054439346269371,0,0.0,2,1.0986122886681098,0,0.0,0,0,0,1,0,0,0,0,0,0,2,5.546478680837534
Pizza XXL,2014,1.3333,2,5,6.0,26.0,3,1.3862943611198906,20.0,47,3.871201010907891,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.295836866004329
Squirrel Rush,2016,1.75,2,6,6.0,79.33333333333333,4,1.6094379124341003,22.5,99,4.605170185988092,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.386184644822546
Yahtzee,1956,1.1845,2,10,6.417910447761194,7554.0,813,6.70196036600254,30.0,12610,9.442324727955874,108,4.6913478822291435,1,0.6931471805599453,0,0.0,0,0,0,0,0,1,0,0,0,0,1,8.92996487470684
L'Armee' du Nord: the Belgian Campaign,1993,2.963,1,2,16.0,163.66666666666666,27,3.332204510175204,300.0,144,4.976733742420574,1,0.6931471805599453,0,0.0,1,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,2,5.103923228519813
Solomon Kane,2021,3.0952,1,5,16.0,677.0,21,3.091042453358316,90.0,497,6.210600077024653,0,0.0,6,1.9459101490553132,0,0.0,0,1,1,0,0,0,0,0,0,0,3,6.519147287940395
La Fallera Calavera,2014,1.8333,2,5,11.333333333333334,171.0,12,2.5649493574615367,30.0,300,5.707110264748875,1,0.6931471805599453,2,1.0986122886681098,0,0.0,0,1,0,0,0,1,0,0,1,0,2,5.147494476813453
Feuer & Flamme,2013,1.6667,2,5,8.0,29.0,3,1.3862943611198906,20.0,48,3.8918202981106265,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.4011973816621555
White Bear & Red Moon,1975,3.2,1,3,16.0,81.66666666666667,10,2.3978952727983707,90.0,67,4.219507705176107,0,0.0,0,0.0,1,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,3,4.4148164574968725
RisiKo!,1968,1.75,3,6,10.0,92.0,4,1.6094379124341003,60.0,124,4.8283137373023015,0,0.0,1,0.6931471805599453,3,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,2,4.532599493153256
Sponsio,2016,2.0,3,4,12.0,106.33333333333333,2,1.0986122886681098,37.5,128,4.859812404361672,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.6759392568762985
Winds of Plunder,2007,2.3596,3,5,10.666666666666666,386.0,114,4.74493212836325,120.0,715,6.573680166960646,0,0.0,0,0.0,0,0.0,0,0,1,1,0,0,0,0,0,0,2,5.958424693029782
Lützen,1983,2.6,2,2,13.0,19.666666666666668,5,1.791759469228055,90.0,33,3.5263605246161616,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,3.028522096376982
Hafid's Grand Bazaar,2017,2.0,2,6,10.0,98.33333333333333,3,1.3862943611198906,60.0,75,4.330733340286331,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.598481197837295
Australian Rails,1994,2.6471,2,6,11.0,343.6666666666667,51,3.9512437185814275,210.0,517,6.249975242259483,0,0.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,2,5.8425777664002645
Ultimate Werewolf: Deluxe Edition,2014,1.4857,5,75,14.0,1772.6666666666667,35,3.58351893845611,30.0,1723,7.452402451223638,1,0.6931471805599453,7,2.0794415416798357,3,1.3862943611198906,1,1,0,0,0,0,0,0,1,0,2,7.48080424592826
Marching Through Georgia,1990,2.9167,2,2,16.0,110.33333333333333,12,2.5649493574615367,240.0,49,3.912023005428146,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.712528704308591
Pictionary: Bible,1987,1.1667,3,16,10.0,38.333333333333336,6,1.9459101490553132,90.0,34,3.5553480614894135,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.672072335797555
Station Master,2020,2.0,2,6,10.0,92.0,0,0.0,40.0,43,3.784189633918261,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,3,4.532599493153256
"Death in the Trenches: The Great War, 1914-1918",2005,3.0,1,2,16.0,94.0,8,2.1972245773362196,960.0,51,3.9512437185814275,0,0.0,0,0.0,1,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,3,4.553876891600541
Spectrangle,1989,1.5,1,4,8.5,204.0,22,3.1354942159291497,45.0,262,5.572154032177765,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,5.3230099791384085
Swinging Jivecat Voodoo Lounge,2016,2.625,2,5,9.5,247.0,16,2.833213344056216,60.0,219,5.393627546352362,0,0.0,1,0.6931471805599453,0,0.0,0,1,1,1,0,0,0,0,0,0,2,5.5134287461649825
HellRail: Second Perdition,1999,2.0,3,4,10.0,57.333333333333336,8,2.1972245773362196,75.0,95,4.564348191467836,1,0.6931471805599453,0,0.0,3,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,2,4.0661736852554045
Hacienda,2005,2.6299,2,5,10.347826086956522,1572.3333333333333,481,6.1779441140506,75.0,4087,8.31581113188354,1,0.6931471805599453,0,0.0,1,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,2,7.360951789911491
Contact: Signals from Outer Space,2020,1.75,2,5,10.0,65.33333333333333,4,1.6094379124341003,20.0,69,4.248495242049359,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.194692536056382
"Mayan Sun, Aztec Destiny: 500 BC – AD 2012 – Beyond∞",2012,3.0,2,4,10.0,60.0,2,1.0986122886681098,45.0,36,3.6109179126442243,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.110873864173311
